Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Direccion_API,Latitud,Longitud
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM PEDREGAL,MOBIL,Carrera 64 C No.89 A-30,GASOLINA CORRIENTE OXIGENADA,8890.0,A,"Carrera 64 C No.89 A-30, Medellin, Colombia",6.28639,-75.58039
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM PEDREGAL,MOBIL,Carrera 64 C No.89 A-30,GASOLINA EXTRA OXIGENADA,17050.0,A,"Carrera 64 C No.89 A-30, Medellin, Colombia",6.28639,-75.58039
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM PEDREGAL,MOBIL,Carrera 64 C No.89 A-30,GASOLINA EXTRA OXIGENADA,18620.0,A,"Carrera 64 C No.89 A-30, Medellin, Colombia",6.28639,-75.58039
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM PEDREGAL,MOBIL,Carrera 64 C No.89 A-30,GASOLINA CORRIENTE OXIGENADA,8790.0,A,"Carrera 64 C No.89 A-30, Medellin, Colombia",6.28639,-75.58039
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,BIODIESEL EXTRA,9390.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA CORRIENTE OXIGENADA,9160.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA EXTRA OXIGENADA,17910.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,BIODIESEL EXTRA,9390.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,BIODIESEL EXTRA,9390.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,BIODIESEL EXTRA,9340.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA EXTRA OXIGENADA,17120.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA EXTRA OXIGENADA,17910.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM GUAYABAL,TEXACO,CARRERA 52 No 11A SUR - 21,GASOLINA EXTRA OXIGENADA,18530.0,A,"CARRERA 52 No 11A SUR - 21, Medellin, Colombia",6.19824,-75.58979
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,BIODIESEL EXTRA,9462.0,A,"Carrera 52 No. 78-20, Medellin, Colombia",6.27319,-75.5647
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,GASOLINA EXTRA OXIGENADA,16850.0,A,"Carrera 52 No. 78-20, Medellin, Colombia",6.27319,-75.5647
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE GASOLINA CRIVASI ESSO EL BOSQUE,MOBIL,Carrera 52 No. 78-20,GASOLINA CORRIENTE OXIGENADA,9307.0,A,"Carrera 52 No. 78-20, Medellin, Colombia",6.27319,-75.5647
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,GASOLINA CORRIENTE OXIGENADA,9190.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,BIODIESEL EXTRA,9240.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,GASOLINA EXTRA OXIGENADA,18090.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,BIODIESEL EXTRA,9240.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,GASOLINA CORRIENTE OXIGENADA,9190.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA 30 MEDELLÃN,ESSO,Carrera 65 # 30 - 40,GASOLINA EXTRA OXIGENADA,18690.0,A,"Carrera 65 No 30 - 40, Medellin, Colombia",6.27331,-75.57444
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA CORRIENTE OXIGENADA,9580.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA CORRIENTE OXIGENADA,9770.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA CORRIENTE OXIGENADA,9910.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA EXTRA OXIGENADA,18130.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA EXTRA OXIGENADA,19620.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA CORRIENTE OXIGENADA,9630.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA EXTRA OXIGENADA,18950.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,BIODIESEL EXTRA,9900.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,GASOLINA EXTRA OXIGENADA,19620.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,BIODIESEL EXTRA,9900.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,BIODIESEL EXTRA,9850.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ESTRELLA DE OCCIDENTE,TEXACO,CALLE 58C N 132  79,BIODIESEL EXTRA,9900.0,A,"CALLE 58C N 132  79, Medellin, Colombia",6.27531,-75.63888
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA CORRIENTE OXIGENADA,9074.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA EXTRA OXIGENADA,18494.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA CORRIENTE OXIGENADA,9405.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,BIODIESEL EXTRA,9480.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA EXTRA OXIGENADA,17682.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA EXTRA OXIGENADA,17682.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,BIODIESEL EXTRA,9480.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,BIODIESEL EXTRA,9436.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ LA MILAGROSA,TEXACO,CARRERA 30 No. 40A-84,GASOLINA CORRIENTE OXIGENADA,9287.0,A,"CARRERA 30 No. 40A-84, Medellin, Colombia",6.23698,-75.55481
2022,6,5,ANTIOQUIA,5001,MEDELLIN,FLOTA LA MILAGROSA,ZEUSS,CARRERA 31 No. 29-10,BIODIESEL EXTRA,9990.0,A,"CARRERA 31 No. 29-10, Medellin, Colombia",6.23586,-75.55636
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA EXTRA OXIGENADA,18840.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,BIODIESEL EXTRA,9500.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA EXTRA OXIGENADA,17990.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA CORRIENTE OXIGENADA,9650.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,BIODIESEL EXTRA,9550.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA EXTRA OXIGENADA,19450.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA EXTRA OXIGENADA,19450.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA CORRIENTE OXIGENADA,9650.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA CORRIENTE OXIGENADA,9490.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,BIODIESEL EXTRA,9550.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA CORRIENTE OXIGENADA,9590.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,BIODIESEL EXTRA,9550.0,A,"DIAGONAL 64E No.67-405, Medellin, Colombia",6.2687,-75.57577
2022,6,5,ANTIOQUIA,5001,MEDELLIN,891 SAS,TERPEL,CALLE 10 No. 65-179,BIODIESEL EXTRA,9320.0,A,"CALLE 10 No. 65-179, Medellin, Colombia",6.21519,-75.58234
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES GR SAS,ZEUSS,Carrera 28 No. 59 -7,GASOLINA CORRIENTE OXIGENADA,9486.0,A,"Carrera 28 No. 59 -7, Medellin, Colombia",6.25055,-75.54839
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES GR SAS,ZEUSS,Carrera 28 No. 59 -7,BIODIESEL EXTRA,9244.0,A,"Carrera 28 No. 59 -7, Medellin, Colombia",6.25055,-75.54839
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,GASOLINA CORRIENTE OXIGENADA,9423.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,GASOLINA EXTRA OXIGENADA,17916.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,GASOLINA CORRIENTE OXIGENADA,9423.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,BIODIESEL EXTRA,9098.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,GASOLINA EXTRA OXIGENADA,17110.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TERPEL PALENQUE,TERPEL,CALLE 68 No. 86 - 26,BIODIESEL EXTRA,9052.0,A,"CALLE 68 No. 86 - 26, Medellin, Colombia",6.27831,-75.59463
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MADEROS,MOBIL,Diagonal 52 No 12 - 233,BIODIESEL EXTRA,8390.0,A,"Diagonal 52 No 12 - 233, Bello, Colombia",6.33784,-75.55194
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MADEROS,MOBIL,Diagonal 52 No 12 - 233,GASOLINA EXTRA OXIGENADA,17200.0,A,"Diagonal 52 No 12 - 233, Bello, Colombia",6.33784,-75.55194
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MADEROS,MOBIL,Diagonal 52 No 12 - 233,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"Diagonal 52 No 12 - 233, Bello, Colombia",6.33784,-75.55194
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA CORRIENTE OXIGENADA,9550.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,BIODIESEL EXTRA,9290.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,BIODIESEL EXTRA,9290.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA EXTRA OXIGENADA,17140.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA EXTRA OXIGENADA,18040.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA CORRIENTE OXIGENADA,9670.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA CORRIENTE OXIGENADA,9670.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,BIODIESEL EXTRA,9290.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA EXTRA OXIGENADA,18040.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA EXTRA OXIGENADA,18650.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA CORRIENTE OXIGENADA,9670.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,BIODIESEL EXTRA,9290.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,BIODIESEL EXTRA,9290.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO MOBIL LOS ANGELES,MOBIL,Calle 20E No. 45-39,GASOLINA EXTRA OXIGENADA,18690.0,A,"Calle 20E No. 45-39, Bello, Colombia",6.30662,-75.54416
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PRIMAX AUTOPISTA,MOBIL,CARRERA 42B No. 21C-10,GASOLINA EXTRA OXIGENADA,17580.0,A,"CARRERA 42B No. 21C-10, Bello, Colombia",6.30898,-75.54564
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PRIMAX AUTOPISTA,MOBIL,CARRERA 42B No. 21C-10,BIODIESEL EXTRA,9370.0,A,"CARRERA 42B No. 21C-10, Bello, Colombia",6.30898,-75.54564
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PRIMAX AUTOPISTA,MOBIL,CARRERA 42B No. 21C-10,GASOLINA CORRIENTE OXIGENADA,9530.0,A,"CARRERA 42B No. 21C-10, Bello, Colombia",6.30898,-75.54564
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO BAHIA CON CALLE 46,TERPEL,CALLE 46 No. 45-56,BIODIESEL EXTRA,9010.0,A,"CALLE 46 No. 45-56, Bello, Colombia",6.33354,-75.55415
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO BAHIA CON CALLE 46,TERPEL,CALLE 46 No. 45-56,GASOLINA CORRIENTE OXIGENADA,9090.0,A,"CALLE 46 No. 45-56, Bello, Colombia",6.33354,-75.55415
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA EXTRA OXIGENADA,18790.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,BIODIESEL EXTRA,9500.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA CORRIENTE OXIGENADA,8790.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA CORRIENTE OXIGENADA,8960.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,BIODIESEL EXTRA,9550.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA EXTRA OXIGENADA,10990.0,A,"CARRERA 50 No. 25B-15, Bello, Colombia",6.3159,-75.58383
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO BELLO CON CRA 50,TERPEL,CARRERA 50 No. 27B-51,BIODIESEL EXTRA,9030.0,A,"CARRERA 50 No. 27B-51, Bello, Colombia",6.31665,-75.55731
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO BELLO CON CRA 50,TERPEL,CARRERA 50 No. 27B-51,GASOLINA EXTRA OXIGENADA,16590.0,A,"CARRERA 50 No. 27B-51, Bello, Colombia",6.31665,-75.55731
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO BELLO CON CRA 50,TERPEL,CARRERA 50 No. 27B-51,GASOLINA CORRIENTE OXIGENADA,8730.0,A,"CARRERA 50 No. 27B-51, Bello, Colombia",6.31665,-75.55731
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EXITO BELLO,MOBIL,DIAGONAL 51 # 35 - 120,GASOLINA EXTRA OXIGENADA,17280.0,A,"DIAGONAL 51 No 35 - 120, Bello, Colombia",6.3387,-75.54285
2022,6,5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EXITO BELLO,MOBIL,DIAGONAL 51 # 35 - 120,GASOLINA CORRIENTE OXIGENADA,9160.0,A,"DIAGONAL 51 No 35 - 120, Bello, Colombia",6.3387,-75.54285
